category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
ood,gated,DLS,300,False,0.8421249389648438,116.16822,10.457168579101562
ood,gated,DLS,300,False,0.846890926361084,19.043459,0.0
ood,gated,DLS,41,True,0.11479473114013672,4.994803,0.0
ood,gated,DLS,300,False,0.8429481983184814,184.29018,1.3418296575546265
ood,gated,DLS,300,False,0.8469624519348145,137.75293,18.382366180419922
ood,gated,DLS,71,True,0.19689559936523438,4.946315,0.0
ood,gated,DLS,7,True,0.020341157913208008,4.590876,0.09337086975574493
ood,gated,DLS,31,True,0.08466434478759766,3.6348555,0.0
ood,gated,DLS,300,False,0.853933572769165,9.723679,0.026451384648680687
ood,gated,DLS,17,True,0.04714035987854004,3.910477,0.20229092240333557
ood,gated,DLS,300,False,0.8559489250183105,97.28892,10.841973304748535
ood,gated,DLS,118,True,0.33095669746398926,4.981852,0.0
ood,gated,DLS,10,True,0.03021860122680664,4.7790103,0.053978126496076584
ood,gated,DLS,34,True,0.09538149833679199,3.9541082,0.3101281523704529
ood,gated,DLS,14,True,0.0408024787902832,4.7558227,0.0
ood,gated,DLS,300,False,0.9362790584564209,41.62485,13.4157133102417
ood,gated,DLS,26,True,0.08584713935852051,4.7049055,0.07810354232788086
ood,gated,DLS,300,False,0.8773987293243408,50.887096,0.482534795999527
ood,gated,DLS,300,False,0.8737235069274902,131.30165,0.41802525520324707
ood,gated,DLS,25,True,0.07432937622070312,4.946076,0.008617402985692024
ood,gated,DLS,10,True,0.03246760368347168,4.3089166,0.09196747839450836
ood,gated,DLS,7,True,0.020751237869262695,3.1508386,0.0
ood,gated,DLS,85,True,0.24210643768310547,4.5532613,0.3178482949733734
ood,gated,DLS,12,True,0.03474092483520508,3.8152037,0.07348349690437317
ood,gated,DLS,47,True,0.13286900520324707,3.808979,0.03034290112555027
ood,gated,DLS,54,True,0.1514906883239746,4.6531477,0.05304624140262604
ood,gated,DLS,50,True,0.13994598388671875,4.0095367,0.03088586963713169
ood,gated,DLS,211,True,0.5977990627288818,4.6712675,0.0
ood,gated,DLS,127,True,0.3530120849609375,4.6424656,0.6993366479873657
ood,gated,DLS,43,True,0.11991405487060547,4.8714614,0.0459064319729805
ood,gated,DLS,36,True,0.09889650344848633,4.75272,0.05016674846410751
ood,gated,DLS,10,True,0.029839515686035156,4.3707957,0.1006348580121994
ood,gated,DLS,128,True,0.36721205711364746,4.953677,0.2376796007156372
ood,gated,DLS,10,True,0.0297091007232666,4.4984503,0.0
ood,gated,DLS,14,True,0.03938031196594238,4.4280915,0.2331845462322235
ood,gated,DLS,300,False,0.8567404747009277,134.36412,28.44489288330078
ood,gated,DLS,300,False,0.8445339202880859,30.400913,0.09450511634349823
ood,gated,DLS,43,True,0.1240847110748291,4.332899,0.012548132799565792
ood,gated,DLS,300,False,0.8386313915252686,217.45541,16.898000717163086
ood,gated,DLS,300,False,0.8514113426208496,12.349627,0.03665391728281975
ood,gated,DLS,48,True,0.13801932334899902,4.966494,0.031052513048052788
ood,gated,DLS,15,True,0.04713106155395508,4.637286,0.08277536183595657
ood,gated,DLS,75,True,0.21480584144592285,4.8857646,0.8294737935066223
ood,gated,DLS,50,True,0.1454908847808838,3.6757457,0.06499956548213959
ood,gated,DLS,79,True,0.22146248817443848,4.1799326,0.1134018748998642
ood,gated,DLS,18,True,0.05205583572387695,4.558124,0.05583270639181137
ood,gated,DLS,300,False,0.8650505542755127,13.408451,0.261615514755249
ood,gated,DLS,300,False,0.8646535873413086,104.24611,21.251907348632812
ood,gated,DLS,20,True,0.05598902702331543,4.350298,0.0
ood,gated,DLS,25,True,0.07625031471252441,4.940462,0.03952149301767349
ood,gated,DLS,300,False,0.8595061302185059,169.89896,0.6864874958992004
ood,gated,DLS,300,False,0.8523819446563721,62.035526,23.30223846435547
ood,gated,DLS,300,False,0.8427002429962158,125.57045,35.27842330932617
ood,gated,DLS,9,True,0.029343605041503906,3.9787571,0.06550215184688568
ood,gated,DLS,75,True,0.21462154388427734,4.9845586,0.05356338620185852
ood,gated,DLS,31,True,0.08616948127746582,4.7460256,0.05598222091794014
ood,gated,DLS,100,True,0.2812068462371826,4.9551845,0.3412185311317444
ood,gated,DLS,300,False,0.8367879390716553,91.58136,20.939800262451172
ood,gated,DLS,300,False,0.8903138637542725,9.654835,0.17568477988243103
ood,gated,DLS,300,False,0.8596444129943848,185.3793,0.8227816224098206
ood,gated,DLS,140,True,0.4118654727935791,4.9147506,0.053582437336444855
ood,gated,DLS,31,True,0.09296274185180664,4.6377625,0.09925104677677155
ood,gated,DLS,184,True,0.5306036472320557,4.9988008,0.04552365466952324
ood,gated,DLS,300,False,0.9645113945007324,128.89584,0.47034767270088196
ood,gated,DLS,119,True,0.3397643566131592,4.9673257,0.05542267486453056
ood,gated,DLS,15,True,0.04322957992553711,4.850797,0.06330718845129013
ood,gated,DLS,300,False,0.8503639698028564,84.064835,1.6339375972747803
ood,gated,DLS,11,True,0.03164792060852051,4.3631797,0.046436868607997894
ood,gated,DLS,24,True,0.06954336166381836,4.6962123,0.025171726942062378
ood,gated,DLS,41,True,0.1176004409790039,4.856834,0.13563856482505798
ood,gated,DLS,12,True,0.03470158576965332,4.947677,0.7038012742996216
ood,gated,DLS,11,True,0.03271913528442383,4.52941,0.0
ood,gated,DLS,12,True,0.034223079681396484,4.9701633,0.023770170286297798
ood,gated,DLS,300,False,0.8486061096191406,50.673393,0.05862925201654434
ood,gated,DLS,7,True,0.020634174346923828,4.1946797,0.07420209795236588
ood,gated,DLS,45,True,0.1316239833831787,4.867646,0.08436931669712067
ood,gated,DLS,300,False,0.8483099937438965,151.44388,23.53032684326172
ood,gated,DLS,39,True,0.11135530471801758,4.3754215,0.05110440403223038
ood,gated,DLS,300,False,0.8564071655273438,1.9157581,5.276449680328369
ood,gated,DLS,300,False,0.8522915840148926,95.34443,4.374947547912598
ood,gated,DLS,300,False,0.8612217903137207,579.2091,14.2750244140625
ood,gated,DLS,17,True,0.0487062931060791,4.7248096,0.18749867379665375
ood,gated,DLS,300,False,0.8720409870147705,14.14235,4.20822811126709
ood,gated,DLS,20,True,0.058638811111450195,4.6131535,0.06304259598255157
ood,gated,DLS,58,True,0.18112707138061523,4.796876,0.23567596077919006
ood,gated,DLS,10,True,0.026781320571899414,4.0372415,0.3212944269180298
ood,gated,DLS,34,True,0.09455132484436035,4.592974,0.047181639820337296
ood,gated,DLS,76,True,0.2071840763092041,4.967405,0.039183974266052246
ood,gated,DLS,14,True,0.039520978927612305,3.989034,0.037997759878635406
ood,gated,DLS,300,False,0.8780245780944824,124.09389,0.2576880156993866
ood,gated,DLS,300,False,0.8595507144927979,8.811468,1.6766934394836426
ood,gated,DLS,8,True,0.02418351173400879,4.1187305,0.0
ood,gated,DLS,9,True,0.02637004852294922,3.832939,0.0948803648352623
ood,gated,DLS,300,False,0.8492920398712158,42.877796,5.600370407104492
ood,gated,DLS,26,True,0.07299566268920898,4.7157707,0.19288626313209534
ood,gated,DLS,88,True,0.24460268020629883,4.808532,0.11655274033546448
ood,gated,DLS,48,True,0.13519906997680664,4.9081726,1.3339650630950928
ood,gated,DLS,300,False,0.8360562324523926,211.15912,13.529332160949707
ood,gated,DLS,49,True,0.14255762100219727,4.161265,0.041765984147787094
ood,gated,DLS,11,True,0.0337069034576416,3.7128663,0.05052627623081207
ood,gated,DLS,250,True,0.714073657989502,4.073365,0.14882178604602814
ood,gated,DLS,53,True,0.14586377143859863,4.719687,0.11579712480306625
ood,gated,DLS,46,True,0.13499855995178223,4.522824,0.13724137842655182
ood,gated,DLS,300,False,0.8474583625793457,114.03763,4.894224643707275
ood,gated,DLS,42,True,0.12355995178222656,4.4620013,0.09832633286714554
ood,gated,DLS,36,True,0.1060633659362793,4.5484366,0.21585287153720856
ood,gated,DLS,5,True,0.015323877334594727,4.173646,0.0
ood,gated,DLS,9,True,0.026785850524902344,4.873713,0.025562379509210587
ood,gated,DLS,14,True,0.04180788993835449,4.15074,0.03976702690124512
ood,gated,DLS,67,True,0.1896827220916748,4.992107,0.0
ood,gated,DLS,300,False,0.851177453994751,90.88848,0.4436691999435425
ood,gated,DLS,300,False,0.8372960090637207,96.68878,12.56712532043457
ood,gated,DLS,45,True,0.13564515113830566,4.496263,0.051366765052080154
ood,gated,DLS,30,True,0.0875396728515625,3.3544302,0.056960005313158035
ood,gated,DLS,54,True,0.15018653869628906,4.5495615,0.060888465493917465
ood,gated,DLS,300,False,0.8513669967651367,105.50856,0.2461191564798355
ood,gated,DLS,3,True,0.009972810745239258,3.5115492,0.038923799991607666
ood,gated,DLS,64,True,0.17712140083312988,4.4597034,0.0635683611035347
ood,gated,DLS,39,True,0.1101987361907959,4.5051284,0.06674507260322571
ood,gated,DLS,7,True,0.020442724227905273,4.2959642,0.01742405816912651
ood,gated,DLS,52,True,0.1801292896270752,4.858015,0.04906964302062988
ood,gated,DLS,16,True,0.04618978500366211,3.1454744,0.0
ood,gated,DLS,42,True,0.11712098121643066,4.3125916,0.0
ood,gated,DLS,78,True,0.22906804084777832,4.989641,0.04634328931570053
ood,gated,DLS,11,True,0.03270387649536133,3.5589352,0.04883429408073425
ood,gated,DLS,34,True,0.096282958984375,4.1278152,0.0
ood,gated,DLS,62,True,0.1721489429473877,4.829439,0.0701039507985115
ood,gated,DLS,10,True,0.02816629409790039,3.3048816,0.043718401342630386
ood,gated,DLS,10,True,0.029529333114624023,3.9780672,0.012256420217454433
ood,gated,DLS,54,True,0.15281915664672852,4.9028144,0.09850823134183884
ood,gated,DLS,300,False,0.8388767242431641,42.82648,0.44970741868019104
ood,gated,DLS,19,True,0.05356240272521973,3.7754064,0.07631248980760574
ood,gated,DLS,32,True,0.08752155303955078,3.9368477,0.07718579471111298
ood,gated,DLS,300,False,0.8425416946411133,149.57239,0.7697814702987671
ood,gated,DLS,77,True,0.21063494682312012,4.8920817,0.07134491205215454
ood,gated,DLS,40,True,0.11042165756225586,4.6212792,0.18415603041648865
ood,gated,DLS,300,False,0.8522043228149414,6.5498004,0.03923463821411133
ood,gated,DLS,62,True,0.17309808731079102,4.928848,0.15351028740406036
ood,gated,DLS,300,False,0.848386287689209,8.069008,0.25257256627082825
ood,gated,DLS,28,True,0.0766286849975586,4.0812397,0.03958483412861824
ood,gated,DLS,300,False,0.847327470779419,182.55899,53.89396667480469
ood,gated,DLS,300,False,0.849480390548706,29.714235,0.27932965755462646
ood,gated,DLS,300,False,0.8491556644439697,6.1362085,0.10359208285808563
ood,gated,DLS,300,False,0.8400139808654785,5.005388,0.2674539387226105
ood,gated,DLS,173,True,0.4865701198577881,4.9373436,0.28989335894584656
ood,gated,DLS,15,True,0.042505502700805664,4.5080523,0.0495963878929615
ood,gated,DLS,33,True,0.1143038272857666,4.872475,0.0
ood,gated,DLS,300,False,0.8522818088531494,153.1891,0.8837462663650513
ood,gated,DLS,300,False,0.8368453979492188,745.1885,17.71880340576172
ood,gated,DLS,300,False,0.8610918521881104,141.69249,0.1016206294298172
ood,gated,DLS,45,True,0.12318706512451172,4.580579,0.054118622094392776
ood,gated,DLS,28,True,0.07863497734069824,4.866473,0.04302789270877838
ood,gated,DLS,12,True,0.03432416915893555,4.7561007,0.06165579333901405
ood,gated,DLS,300,False,0.847994327545166,43.213768,0.5737217664718628
ood,gated,DLS,300,False,0.8477985858917236,55.047855,0.09629495441913605
ood,gated,DLS,14,True,0.047187089920043945,4.8517437,0.050489284098148346
ood,gated,DLS,300,False,0.839191198348999,113.962654,0.9632253646850586
ood,gated,DLS,52,True,0.1534721851348877,4.9935017,0.08763604611158371
ood,gated,DLS,202,True,0.5689306259155273,4.9900737,0.11722913384437561
ood,gated,DLS,30,True,0.08425450325012207,4.0325956,0.054754264652729034
ood,gated,DLS,14,True,0.04143953323364258,4.3496323,0.03648677468299866
ood,gated,DLS,13,True,0.038922786712646484,4.2266574,0.007679856847971678
ood,gated,DLS,64,True,0.18340277671813965,4.2512813,0.0708753913640976
ood,gated,DLS,29,True,0.08742475509643555,4.7147036,0.06885623931884766
ood,gated,DLS,35,True,0.09959173202514648,4.6564155,0.08378185331821442
ood,gated,DLS,204,True,0.5723707675933838,4.899242,0.05626434087753296
ood,gated,DLS,12,True,0.03197121620178223,3.6176593,0.4282682538032532
ood,gated,DLS,300,False,0.8402371406555176,87.209404,13.318434715270996
ood,gated,DLS,138,True,0.3948853015899658,4.89245,0.030803203582763672
ood,gated,DLS,300,False,0.8502037525177002,87.915085,13.589204788208008
ood,gated,DLS,38,True,0.10764646530151367,4.7777386,0.04440119490027428
ood,gated,DLS,9,True,0.026247262954711914,2.9464035,0.03931448608636856
ood,gated,DLS,300,False,0.856165885925293,323.72784,1.2877497673034668
ood,gated,DLS,29,True,0.08366179466247559,2.6145077,0.03758030757308006
ood,gated,DLS,11,True,0.03143191337585449,4.734528,0.0
ood,gated,DLS,29,True,0.08008646965026855,4.168857,0.035092081874608994
ood,gated,DLS,51,True,0.1598656177520752,4.13546,0.08985774964094162
ood,gated,DLS,148,True,0.40277934074401855,4.498337,0.044065117835998535
ood,gated,DLS,300,False,0.8674466609954834,117.50531,0.34056100249290466
ood,gated,DLS,11,True,0.03149104118347168,4.2949433,0.06390649825334549
ood,gated,DLS,6,True,0.01811695098876953,4.785468,0.11105801165103912
ood,gated,DLS,300,False,0.8573658466339111,96.041626,0.5173158049583435
ood,gated,DLS,10,True,0.02865314483642578,3.575088,0.03870571777224541
ood,gated,DLS,300,False,0.8853495121002197,136.54149,11.682082176208496
ood,gated,DLS,34,True,0.09249067306518555,4.9537363,0.04361807182431221
ood,gated,DLS,300,False,0.8777217864990234,91.679504,19.830894470214844
ood,gated,DLS,24,True,0.0687568187713623,4.5954013,0.0
ood,gated,DLS,74,True,0.20195841789245605,4.6856294,0.04413323476910591
ood,gated,DLS,130,True,0.3742985725402832,4.901033,0.04603874310851097
ood,gated,DLS,29,True,0.08036088943481445,4.613898,0.016555652022361755
ood,gated,DLS,300,False,0.8423748016357422,49.01271,0.34810736775398254
ood,gated,DLS,300,False,0.8665006160736084,314.31836,1.0809040069580078
ood,gated,DLS,12,True,0.03622794151306152,4.0161815,0.0
ood,gated,DLS,12,True,0.03566408157348633,4.3494143,0.06656000018119812
ood,gated,DLS,300,False,0.8521943092346191,95.28123,12.998003005981445
ood,gated,DLS,300,False,0.8939764499664307,128.01816,50.845306396484375
ood,gated,DLS,36,True,0.10105180740356445,4.3368125,0.0626777708530426
ood,gated,DLS,36,True,0.10210013389587402,4.4464626,0.0
ood,gated,DLS,60,True,0.17384028434753418,4.9614043,0.0
ood,gated,DLS,26,True,0.08720850944519043,4.639613,0.4248914122581482
ood,gated,DLS,4,True,0.013471841812133789,3.3809502,0.07815205305814743
ood,gated,DLS,11,True,0.03205609321594238,3.5204253,0.0
ood,gated,DLS,6,True,0.018316984176635742,3.626353,0.03135845065116882
ood,gated,DLS,300,False,0.8495752811431885,6.554842,4.571333408355713
ood,gated,DLS,8,True,0.024086475372314453,4.080672,0.03190809488296509
ood,gated,DLS,300,False,0.8495180606842041,17.395182,0.7143428921699524
ood,gated,DLS,72,True,0.20590543746948242,4.6881733,0.0
ood,gated,DLS,35,True,0.09520411491394043,3.7280793,0.10252717137336731
ood,gated,DLS,300,False,0.8732180595397949,13.393086,0.3321363925933838
ood,gated,DLS,300,False,0.8533608913421631,19.141287,0.8411915898323059
ood,gated,DLS,29,True,0.07811379432678223,3.718081,0.02779151313006878
ood,gated,DLS,17,True,0.044585466384887695,4.940085,0.0532076321542263
ood,gated,DLS,176,True,0.4970073699951172,4.9647174,0.12309399247169495
ood,gated,DLS,32,True,0.09050154685974121,4.5746307,0.06808589398860931
ood,gated,DLS,42,True,0.11540627479553223,4.530824,0.05195796862244606
ood,gated,DLS,49,True,0.13912248611450195,4.8954244,0.03854776546359062
ood,gated,DLS,32,True,0.09157085418701172,4.4217587,0.0398670919239521
ood,gated,DLS,6,True,0.019057750701904297,3.509024,0.03672509640455246
ood,gated,DLS,15,True,0.04389595985412598,3.8773732,0.034894369542598724
ood,gated,DLS,14,True,0.04052853584289551,4.8538857,0.2163085639476776
ood,gated,DLS,46,True,0.13753390312194824,4.1033587,0.0922558531165123
ood,gated,DLS,84,True,0.23858213424682617,4.8767924,0.14151878654956818
ood,gated,DLS,300,False,0.8440320491790771,126.036064,75.23634338378906
ood,gated,DLS,22,True,0.06324338912963867,4.51239,0.06449980288743973
ood,gated,DLS,300,False,0.8845758438110352,51.751064,11.604742050170898
ood,gated,DLS,300,False,0.8481197357177734,91.35715,0.08287551254034042
ood,gated,DLS,300,False,0.8474233150482178,115.24539,10.016401290893555
ood,gated,DLS,300,False,0.8311264514923096,30.13298,0.42485684156417847
ood,gated,DLS,39,True,0.1121978759765625,4.9965863,0.12862475216388702
ood,gated,DLS,8,True,0.02583932876586914,3.6022558,0.043607309460639954
ood,gated,DLS,300,False,0.850858211517334,100.069885,1.243672490119934
ood,gated,DLS,300,False,0.918433427810669,31.25877,1.6788780689239502
ood,gated,DLS,30,True,0.0885932445526123,4.028694,0.04697271063923836
ood,gated,DLS,85,True,0.24508452415466309,4.944276,0.04085927829146385
ood,gated,DLS,33,True,0.09270501136779785,4.564282,0.09005946666002274
ood,gated,DLS,54,True,0.15271210670471191,4.9253,0.21629081666469574
ood,gated,DLS,27,True,0.0766153335571289,2.8567781,0.05446435138583183
ood,gated,DLS,9,True,0.02743387222290039,3.5175114,0.1684536635875702
ood,gated,DLS,8,True,0.023988962173461914,3.8710136,0.03757455199956894
ood,gated,DLS,36,True,0.10511159896850586,4.262531,0.08137190341949463
ood,gated,DLS,50,True,0.17310237884521484,4.920628,0.012070510536432266
ood,gated,DLS,300,False,0.8844852447509766,26.728956,8.120271682739258
ood,gated,DLS,7,True,0.022548913955688477,3.7285063,0.0
ood,gated,DLS,300,False,1.0003142356872559,572.83105,8.464760780334473
ood,gated,DLS,18,True,0.051682233810424805,4.5934844,0.0
ood,gated,DLS,14,True,0.041732072830200195,3.785726,0.09165442734956741
ood,gated,DLS,35,True,0.10435271263122559,4.7423835,0.36724594235420227
ood,gated,DLS,93,True,0.2699317932128906,4.718927,0.128792867064476
ood,gated,DLS,10,True,0.029503583908081055,4.4050603,0.03787384554743767
ood,gated,DLS,40,True,0.11147499084472656,4.72116,0.0
ood,gated,DLS,114,True,0.3251631259918213,4.8378744,0.19977256655693054
ood,gated,DLS,7,True,0.0217893123626709,4.3341084,0.06744273751974106
ood,gated,DLS,84,True,0.24748945236206055,4.8302846,0.5980525016784668
ood,gated,DLS,14,True,0.040920257568359375,3.828654,0.1960963010787964
ood,gated,DLS,300,False,0.8478574752807617,71.09453,0.08920721709728241
ood,gated,DLS,44,True,0.1291651725769043,4.775709,0.04698717221617699
ood,gated,DLS,10,True,0.03145766258239746,3.9148574,0.18957731127738953
ood,gated,DLS,9,True,0.027759552001953125,3.6603858,0.0
ood,gated,DLS,8,True,0.02435612678527832,3.393895,0.11087469756603241
ood,gated,DLS,25,True,0.07282280921936035,4.349985,0.08807940036058426
ood,gated,DLS,300,False,0.8886544704437256,116.52873,0.6007806062698364
ood,gated,DLS,147,True,0.41774463653564453,4.987805,0.15037484467029572
ood,gated,DLS,12,True,0.03347468376159668,3.6509812,0.007004579529166222
ood,gated,DLS,300,False,0.8619074821472168,111.55428,65.92825317382812
ood,gated,DLS,18,True,0.052144527435302734,4.546958,0.061624351888895035
ood,gated,DLS,300,False,0.8500502109527588,29.54934,2.204089879989624
ood,gated,DLS,300,False,0.8530194759368896,149.71375,0.2604800760746002
ood,gated,DLS,300,False,0.8798062801361084,173.50636,51.95658874511719
ood,gated,DLS,12,True,0.050679922103881836,4.995626,0.43680647015571594
ood,gated,DLS,300,False,0.9396462440490723,142.41074,24.83515739440918
ood,gated,DLS,54,True,0.15974974632263184,4.747729,0.13403134047985077
ood,gated,DLS,35,True,0.11006355285644531,4.968992,0.034955207258462906
ood,gated,DLS,22,True,0.06070685386657715,4.7921414,0.0
ood,gated,DLS,57,True,0.16070246696472168,4.455701,0.12807293236255646
ood,gated,DLS,37,True,0.10268235206604004,4.00628,0.0
ood,gated,DLS,33,True,0.0926828384399414,4.4293303,0.12643927335739136
ood,gated,DLS,10,True,0.029458284378051758,3.7900405,0.09834840148687363
ood,gated,DLS,39,True,0.10744714736938477,4.2871447,0.005062585696578026
ood,gated,DLS,300,False,0.856137752532959,5.459555,5.855064868927002
